solution_id designation source_id random_index ref_epoch ra ra_error dec dec_error parallax parallax_error parallax_over_error pmra pmra_error pmdec pmdec_error ra_dec_corr ra_parallax_corr ra_pmra_corr ra_pmdec_corr dec_parallax_corr dec_pmra_corr dec_pmdec_corr parallax_pmra_corr parallax_pmdec_corr pmra_pmdec_corr astrometric_n_obs_al astrometric_n_obs_ac astrometric_n_good_obs_al astrometric_n_bad_obs_al astrometric_gof_al astrometric_chi2_al astrometric_excess_noise astrometric_excess_noise_sig astrometric_params_solved astrometric_primary_flag astrometric_weight_al astrometric_pseudo_colour astrometric_pseudo_colour_error mean_varpi_factor_al astrometric_matched_observations visibility_periods_used astrometric_sigma5d_max frame_rotator_object_type matched_observations duplicated_source phot_g_n_obs phot_g_mean_flux phot_g_mean_flux_error phot_g_mean_flux_over_error phot_g_mean_mag phot_bp_n_obs phot_bp_mean_flux phot_bp_mean_flux_error phot_bp_mean_flux_over_error phot_bp_mean_mag phot_rp_n_obs phot_rp_mean_flux phot_rp_mean_flux_error phot_rp_mean_flux_over_error phot_rp_mean_mag phot_bp_rp_excess_factor phot_proc_mode bp_rp bp_g g_rp radial_velocity radial_velocity_error rv_nb_transits rv_template_teff rv_template_logg rv_template_fe_h phot_variable_flag l b ecl_lon ecl_lat priam_flags teff_val teff_percentile_lower teff_percentile_upper a_g_val a_g_percentile_lower a_g_percentile_upper e_bp_min_rp_val e_bp_min_rp_percentile_lower e_bp_min_rp_percentile_upper flame_flags radius_val radius_percentile_lower radius_percentile_upper lum_val lum_percentile_lower lum_percentile_upper datalink_url epoch_photometry_url
1635721458409799680 "Gaia DR2 2059895834513245568" 2059895834513245568 1647459780 2015.5 301.27060009035904 1.1755150567043338 36.47607539332551 1.7605834879320337 "" "" "" "" "" "" "" -0.16216066479682922 "" "" "" "" "" "" "" "" "" 97 0 96 1 0.09678997099399567 91.6406021118164 0.0 0.0 3 False 0.018431005999445915 "" "" 0.05047173798084259 11 11 5.146174907684326 0 13 False 115 74.2473979269406 1.0917653100343916 68.0067367553711 21.01166343688965 0 "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 73.13846516643198 2.58218219046702 316.64418984624115 54.96674381632913 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895834513245568 ""
1635721458409799680 "Gaia DR2 2059895937563705088" 2059895937563705088 74349844 2015.5 301.2730859672824 0.5464789839108799 36.48843314885145 0.803139525812844 0.34897818145042353 0.8176310178472341 0.4268162250518799 -5.820848261397284 1.232181427743349 -9.723299602339676 2.3266627057836864 0.007260698825120926 0.21664254367351532 -0.12300343066453934 -0.1526677906513214 -0.2446853667497635 -0.19265182316303253 -0.47051048278808594 0.07010801136493683 0.23632797598838806 0.09398899972438812 205 0 205 0 3.5063364505767822 277.8115234375 2.3978340956147557 2.150161889833467 31 False 0.028594166040420532 1.5203565038374975 0.17578285571509347 0.07373380661010742 24 14 2.0886383056640625 0 26 False 224 115.96973673577631 0.7889730889297867 146.9882049560547 20.527503967285156 6 40.401639285660394 10.327910481032179 3.91188907623291 21.335390090942383 6 152.5139293583887 6.357977409820072 23.98780632019043 19.303646087646484 1.6634992361068726 0 2.0317440032958984 0.8078861236572266 1.2238578796386719 "" "" 0 "" "" "" NOT_AVAILABLE 73.1499907028885 2.5870955657667127 316.65518440994504 54.9775551735047 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895937563705088 ""
1635721458409799680 "Gaia DR2 2059895834484462208" 2059895834484462208 1135929730 2015.5 301.26903105792906 0.31784553137786575 36.47615009398434 0.3731252605724005 -0.06309424102205119 0.4293831987536141 -0.14694157242774963 -0.6106916274293486 0.726417177293255 -7.833164275235222 0.865856163334252 -0.03075181320309639 0.27612194418907166 -0.04582410305738449 -0.029377896338701248 -0.03431104123592377 -0.08527980744838715 -0.317302405834198 0.035997625440359116 0.09899929165840149 0.06935267895460129 245 0 245 0 0.5803791284561157 252.25157165527344 0.0 0.0 31 False 0.07693435996770859 1.2738234159716892 0.09713101722274907 0.0625518411397934 28 17 0.7763417959213257 0 30 False 263 193.8295734137416 0.7893299662880303 245.56216430664062 19.969816207885742 23 96.71091523698232 12.131618542345278 7.971806526184082 20.387699127197266 22 222.49250343813267 12.895296447492145 17.253772735595703 18.893630981445312 1.6468251943588257 0 1.4940681457519531 0.41788291931152344 1.0761852264404297 "" "" 0 "" "" "" NOT_AVAILABLE 73.13785358375056 2.583288584887095 316.6421858992605 54.96726731421809 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895834484462208 ""
1635721458409799680 "Gaia DR2 2059895834484464896" 2059895834484464896 1085345771 2015.5 301.2713014037818 0.48336496905358883 36.479875595612434 0.7027281029491271 0.6009383726471451 0.7111439370381756 0.8450306057929993 -3.68333567287537 1.0394636332296683 -6.473372319651631 1.864299623842213 -0.08154415339231491 0.27593228220939636 -0.01703658141195774 -0.10177423804998398 -0.20880600810050964 -0.1019844189286232 -0.3954966068267822 -0.03195228800177574 0.11770827323198318 -0.04083210974931717 220 0 218 2 3.4430696964263916 291.4378662109375 2.0696361854835765 1.73248292549273 31 False 0.03354204446077347 1.2127397705378027 0.1590711576735263 0.07767870277166367 25 15 1.6633654832839966 0 27 False 237 129.05039248807861 0.9016570910603997 143.12579345703125 20.411466598510742 21 63.34354891359495 7.9028666759407615 8.015262603759766 20.847131729125977 22 306.3970366686502 13.740613148321312 22.298643112182617 18.54620933532715 2.865086793899536 0 2.300922393798828 0.4356651306152344 1.8652572631835938 "" "" 0 "" "" "" NOT_AVAILABLE 73.14198232004513 2.583735989822865 316.6474878064575 54.97008681358444 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895834484464896 ""
1635721458409799680 "Gaia DR2 2059895765769424512" 2059895765769424512 1040068904 2015.5 301.2728398769884 0.7284689764287692 36.4746224850918 1.2643525755061145 0.2549422613035846 1.0920807888150523 0.23344634473323822 -3.8598260395675412 1.655353687772965 -5.2250114041270885 3.5941711986649234 -0.05592164397239685 0.24264311790466309 -0.22656190395355225 0.0037110713310539722 0.2297944873571396 0.1800033301115036 -0.6353306770324707 0.15984518826007843 -0.13042066991329193 -0.33243703842163086 169 0 169 0 0.6197598576545715 174.7858428955078 1.016071342111913 0.18879782228726097 31 False 0.019786333665251732 1.450408511540373 0.24694668867836897 0.05817566066980362 19 12 3.3024845123291016 0 21 False 186 88.19162273826052 0.8416955190824557 104.77853393554688 20.824796676635742 13 78.97932270377854 9.241785287772077 8.545894622802734 20.60760498046875 19 131.04036080031523 13.509854479435175 9.699612617492676 19.468406677246094 2.381401777267456 0 1.1391983032226562 -0.2171916961669922 1.3563899993896484 "" "" 0 "" "" "" NOT_AVAILABLE 73.13819909582813 2.57988348635515 316.6462068734061 54.96474033383781 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895765769424512 ""
1635721458409799680 "Gaia DR2 2059895937563682304" 2059895937563682304 390849994 2015.5 301.27954025669897 0.087365821750247 36.491451331350284 0.10490099185988468 0.24447380541682898 0.11533919432442526 2.119607448577881 -4.1202636912776 0.19276063400414756 -5.75377863776553 0.2251297899105956 -0.07060351222753525 0.20185190439224243 -0.20211263000965118 -0.06697222590446472 0.04098261892795563 -0.040132470428943634 -0.3605722486972809 -0.1604958176612854 -0.11720918864011765 -0.13584107160568237 247 0 247 0 2.917181968688965 311.2294006347656 0.33582526459159545 1.4189377739111781 31 False 1.0072720050811768 1.465822832740457 0.026669509600913664 0.0430641695857048 28 17 0.2097007781267166 0 30 False 252 1256.2780004671927 3.404438357153607 369.0118103027344 17.940650939941406 0 "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 73.15532001340537 2.5843222308234712 316.66551299632687 54.978503931513195 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895937563682304 ""
1635721458409799680 "Gaia DR2 2059895868848637696" 2059895868848637696 1139952433 2015.5 301.27995320689814 0.754885292624984 36.48246898271544 1.2013488423834275 0.8391958410472535 1.0403694941271027 0.8066325187683105 -1.6994542694617427 1.758432170345477 -7.060947141014528 3.7667297320972617 -0.2749641239643097 0.3345775306224823 -0.2299993932247162 0.17871873080730438 0.004290860611945391 0.27204588055610657 -0.6658046245574951 0.06820283085107803 -0.02324860543012619 -0.4130171835422516 164 0 164 0 0.9832899570465088 176.47142028808594 0.600176795408476 0.06715812697593065 31 False 0.021837104111909866 0.9817464778950923 0.2494003765675631 0.15830406546592712 19 12 3.475336790084839 0 19 False 164 88.13640873998735 0.9467042995113661 93.09813690185547 20.825477600097656 8 60.07283072734257 18.9245928014916 3.174326181411743 20.904693603515625 10 112.96056472709671 12.971782169698336 8.708176612854004 19.629602432250977 1.9632453918457031 0 1.2750911712646484 0.07921600341796875 1.1958751678466797 "" "" 0 "" "" "" NOT_AVAILABLE 73.14789759438962 2.579241650180121 316.66042102097555 54.970003828815074 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895868848637696 ""
1635721458409799680 "Gaia DR2 2059895834484470272" 2059895834484470272 1424629120 2015.5 301.2679152690659 0.3280120515753926 36.47614173345847 0.40949755062948234 0.5556663575160525 0.448832174343666 1.2380269765853882 -2.5608089594983943 0.7233457982484839 -1.8480834113078166 0.921464109408609 0.013422138057649136 0.24012450873851776 -0.16880060732364655 -0.07429348677396774 0.0038723249454051256 -0.10644367337226868 -0.35826754570007324 -0.06786570698022842 0.07371779531240463 0.05708594620227814 246 0 245 1 3.133768320083618 314.61334228515625 1.428328216799159 1.8928974181394593 31 False 0.069849394261837 1.2964333039854086 0.10913886103476214 0.06525856256484985 28 17 0.8283452987670898 0 30 False 263 204.7247675531864 0.9205350565412216 222.3975830078125 19.91044044494629 19 74.92782286256944 7.171128704695722 10.448539733886719 20.664779663085938 20 240.82168928196398 11.289338144013497 21.3317813873291 18.807680130004883 1.5423122644424438 0 1.8570995330810547 0.7543392181396484 1.1027603149414062 "" "" 0 "" "" "" NOT_AVAILABLE 73.1373666540787 2.584042533402075 316.64072228522184 54.967582213103896 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895834484470272 ""
1635721458409799680 "Gaia DR2 2059895937563685248" 2059895937563685248 1175180051 2015.5 301.28012111484344 0.6261324032062433 36.49295426660882 0.858744716336169 1.4260246377241605 0.8837325149059716 1.6136382818222046 0.6592437990063548 1.2582206082986755 -3.027374697088204 2.198257241115516 -0.13093680143356323 0.3344000577926636 -0.07857933640480042 -0.12490414083003998 -0.09851653128862381 -0.13487088680267334 -0.32667550444602966 -0.12908263504505157 0.10853160172700882 -0.07119842618703842 200 0 199 1 2.9947166442871094 258.3621520996094 2.3286889596759455 1.574290325351025 31 False 0.023606324568390846 1.551519242320396 0.20776675941182587 0.08518161624670029 23 15 1.9544141292572021 0 24 False 210 105.46040007990028 0.7816995369338624 134.91168212890625 20.63064193725586 19 59.31286553281203 8.99672293419154 6.592719078063965 20.918516159057617 21 152.1229681159557 10.18500083905755 14.935979843139648 19.306432723999023 2.0048837661743164 0 1.6120834350585938 0.2878742218017578 1.324209213256836 "" "" 0 "" "" "" NOT_AVAILABLE 73.15684145307381 2.584730651118888 316.66721472361615 54.97973810054961 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895937563685248 ""
1635721458409799680 "Gaia DR2 2059895830186968320" 2059895830186968320 949519062 2015.5 301.26948149363096 0.4484382186102904 36.481571652120444 0.555138340884946 -0.10223277008178047 0.6332113266299391 -0.16145126521587372 -1.4650546131873974 0.9608557460708428 -2.517717960479016 1.413467185883986 -0.07283437997102737 0.3363173007965088 -0.0015448222402483225 -0.17107689380645752 -0.03932712972164154 -0.12111013382673264 -0.13787364959716797 -0.015199093148112297 -0.1230596974492073 -0.07776869833469391 238 0 238 0 2.261495590209961 284.5455627441406 1.5130071899125812 1.161117865065713 31 False 0.03851822763681412 1.2220067016731122 0.1428191336621693 0.04481948912143707 27 16 1.2483879327774048 0 29 False 256 131.23294522287495 0.8114309193258478 161.7302703857422 20.393259048461914 23 61.411975093553636 7.674729329861509 8.001842498779297 20.880756378173828 27 275.5980491947664 10.09546087198795 27.299203872680664 18.661230087280273 2.5680291652679443 0 2.2195262908935547 0.48749732971191406 1.7320289611816406 "" "" 0 "" "" "" NOT_AVAILABLE 73.14263480436189 2.5858791225674986 316.64617202337 54.97219572157687 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2059895830186968320 ""
